Shanghai International Studies University	31.277213	121.4837102
Shanghai Jiaotong University	31.201001	121.432841
Shanghai Lida Polytechnic Institute	30.936319	121.320744
Shanghai Lixin University of Commerce	31.044932	121.198651
Shanghai Maritime University	30.874115	121.905446
Shanghai Medical University	31.197416	121.451534
Shanghai Normal University	30.835243	121.519928
Shanghai Ocean University	30.883691	121.896556
Shanghai Ouhua Vocational Technical College	31.1662134	121.396193
Shanghai Sanda University	31.266799	121.658729
Shanghai Second Medical University	31.21234	121.470674
Shanghai Second Polytechnic University	31.263651	121.652274
Shanghai Sipo Polytechnic	31.040164	121.781025
Shanghai Television University	31.20917	121.411037
Shanghai TieDao University	38.082586	114.50862
Shanghai University	31.05723	121.208437
Shanghai University of Engineering Science	31.05723	121.208437
Shanghai University of Finance and Economics	31.306594	121.494038
Shanghai University of Science and Technology	31.290423	121.551954
Shanghai University of Traditional Chinese Medicine and Pharmacology	31.189043	121.450955
Shantou University	23.356333	116.69642
Shanxi Agricultural University	37.424442	112.578439
Shanxi Normal University	34.157596	108.893408
Shanxi University	37.839765	112.554941
Shaoguan University	24.682728	113.604549
Shenyang Institute of Chemical Technology	41.74342	123.233549
Shenyang Jianzhu University	41.743819	123.515164
Shenyang Pharmaceutical University	41.769212	123.4461619
Shenyang Polytechnic University	41.731583	123.2492621
Shenyang University	41.825583	123.46029
Shenzhen University	22.53306	113.932813
Shihezi University 	44.306613	86.058027
Sichuan Agricultural University	29.977484	102.993691
Sichuan Fine Art Institute	29.4878707	106.5426937
Sichuan International Studies University	29.571929	106.436244
Sichuan Normal University	30.663772	104.025472
Sichuan University	29.335133	104.766023
South China Agricultural University	23.1568182	113.3536811
South China Construction University	23.15598	113.348933
South China Normal University	23.139149	113.352818
South China University	23.151326	113.344683
South China University of Technology	23.151326	113.344683
Southeast University	23.7948086	90.4050003
Southern Medial University	23.182586	113.334184
Southern Yangtze University	31.482675	120.277464
South University of Science and Technology of China 	22.593969	113.99894
Southwest Agricultural University	30.00701	106.271552
Southwest Forestry University	25.063993	102.754576
Southwest Jiaotong University	29.567872	103.452145
Southwest Petroleum University	30.821792	104.183563
Southwest University	30.662819	104.016322
Southwest University of Finance and Economics	30.662819	104.016322
Southwest University of Nationalities	30.637206	104.049132
Southwest University of Political Science and Law	29.663574	106.595843
Southwest University of Science and Technology	31.534842	104.690246
South West University Yucai College	29.8195959	106.4266239
Sun Yat-Sen University of Medical Sciences	23.0965384	113.298883
Suzhou University	31.305141	120.564673
Taiyuan University of Technology	37.8612907	112.5229278
Taizhou College	28.850984	121.116958
Tarim University	40.539153	81.297481
The University of Nottingham Ningbo China	29.803449	121.561609
Tianjin Academy of Fine Art	39.183717	117.216458
Tianjin Medical University	39.117072	117.185683
Tianjin Normal University	39.0607286	117.1256421
Tianjin Open University	39.0919417	117.158439
Tianjin Polytechnic University	39.06694	117.111382
Tianjin University	39.1101484	117.1672366
Tianjin University of Commerce	39.1821223	117.1303827
Tianjin University of Finance & Economics	39.062724	117.274
Tianjin University of Technology	39.061004	117.142023
Tibet Agricultural and Animal Husbandry College	29.663532	94.344398
Tibet Tibetan Medical College	29.643736	91.110234
Tibet University	29.646222	91.146781
Tibet University of Nationalities	34.346756	108.732945
Tongji Medical University	30.599041	114.301165
Tongji University	31.285514	121.501973
Tsinghua University	39.9996674	116.3264439
University of Electronic Science and Technology of China	30.67263	104.098784
University of International Business and Economics	39.982285	116.426522
University of Jinan	36.616528	116.966214
University of Petroleum (East China)	37.4623077	118.5005322
University of Science and Technology Beijing	39.989458	116.356945
University of Science and Technology of China	31.821994	117.28059
Urumqi Vocational University	43.78394	87.65098
Wenzhou Medical College	27.925146	120.71201
Wenzhou University	28.0069731	120.6844739
West China University of Medical Sciences	30.5918124	103.5199466
Wuhan Automobile Polytechnical University	30.5986568	114.3424844
Wuhan Technical University of Surveying and Mapping	30.527394	114.356796
Wuhan Transportation University	30.5986568	114.3424844
Wuhan University	30.5360485	114.3643219
Wuhan University of Hydraulic and Electric Engineering	30.5360485	114.3643219
Wuhan University of Technology	30.5986568	114.3424844
Wuhan University School of Medicine	30.5360485	114.3643219
Wuxi University of Light Industry	31.482675	120.277464
Wuyi University	27.728088	117.999059
Xiamen University	24.4373484	118.097855
Xi'an Academy of Fine Art	34.217989	108.930438
Xiangtan Normal University	27.837132	112.910098
Xiangtan University	27.883972	112.865903
Xi'an Highway University	34.231185	108.956646
Xi'an International Studies University	34.1379281	108.8751134
Xi'an Jiaotong-Liverpool University	31.274822	120.738094
Xi'an Jiaotong University	34.250803	108.983693
Xi'an University of Architecture and Technology	34.2378333	108.9641471
Xi'an University of Electronic Science and Technology	34.128921	108.837221
Xi'an University of Technology	34.251836	108.993218
Xijiang University	43.765047	87.616153
Xinghai Conservatory of Music	23.149707	113.304052
Xinjiang Agriculture University	43.814132	87.566297
Xinjiang Normal University	43.814132	87.566297
Xinjiang University	43.765047	87.616153
Xinjiang University of Finance and Economics	43.88439	87.545514
Xuzhou Normal University	34.198426	117.184271
Yan'an University	36.6192082	109.4626328
Yanbian University	42.907853	129.492544
Yanbian University of Science and Technology	42.923198	129.535544
Yangtze Normal University	29.750852	107.262769
Yangtze University	30.354301	112.150432
Yangzhou University	32.379813	119.418701
Yan Shan University	39.904508	119.539719
Yantai Education Institute & Yantai Television University	37.717813	120.438862
Yantai University	37.458704	121.468777
Yunnan Agriculture University	25.327029	104.656104
Yunnan Normal University	25.055125	102.696888
Yunnan University	25.042549	102.705517
Zhanjiang Ocean University	21.150374	110.305527
Zhejiang Forestry University	30.172752	120.149631
Zhejiang Gongshang University	30.308752	120.388529
Zhejiang Normal University	29.132623	119.633838
Zhejiang Sci-Tech University 	30.314141	120.349874
Zhejiang University	30.263944	120.123279
Zhejiang University of Technology	30.225796	120.039175
Zhengda Software College	29.420668	106.593757
Zhengzhou Grain University	34.829495	113.551715
Zhengzhou University of Technology	34.808071	113.53581
Zhongnan University of Economics and Law	30.475063	114.394079
Zhongnan University of Finance and Economics	40.169887	116.283102
Zhongnan University of Technology	28.16437	112.93251
Zhongshan University	23.0965384	113.298883
Colegio de Estudios Superiores de Administración (CESA)	4.6210803	-74.0658025
Conservatorio del Tolima	4.4437128	-75.2443646
"Corporación Educativa Mayor del Desarrollo ""Simón Bolivar"""	10.9954761	-74.7914608
Corporación Universitaria de Ibagué (CORUNIVERSITARIA)	4.4484609	-75.1989991
Corporación Universitaria de la Costa (UNICOSTA)	10.9948991	-74.7910648
Corporación Universitaria de Santander (UDES)	7.105834	-73.095069
Corporación Universitaria Tecnológica de Bolivar	10.3700194	-75.4654691
Escuela Colombiana de Carreras Industriales	4.637412	-74.071207
Escuela Colombiana de Ingeniería Julio Garavito	4.7826755	-74.0425941
Escuela de Administración de Negocios	4.6558163	-74.0579146
Escuela de Ingeniería de Antioquia	6.157042	-75.516863
"Escuela de Policia ""General Santander"""	4.5927651	-74.1312452
Escuela Superiore de Administración Pública	4.6443877	-74.0926724
Fundacion Escuela Colombiana de Rehabiliación	4.733092	-74.039376
Fundación Universitaria de Boyacá	5.5676552	-73.3383359
Fundación Universitaria del Area Andina. Sede Pereira	4.8135781	-75.6983515
Fundación Universitaria Luis Amigó	6.2589623	-75.5840211
Fundación Universitaria Manuela Beltrán	4.6422649	-74.0541031
Fundación Universitaria San Martín	4.6680494	-74.0585542
Institucion Universitaria de Envigado	6.1587004	-75.5809314
Institución Universitaria Iberoamericana	4.649783	-74.0574332
Instituto Tecnológico Metropolitano	6.2939015	-75.5693404
Instituto Universitario de La Paz	7.0693725	-73.7455559
"Politécnico Columbiano ""Jaime Isaza Cadavid"""	6.3180272	-75.5643687
Politécnico Grancolombiano - Institución Universitaria	4.6369515	-74.0558189
Pontificia Universidad Javeriana	4.6286539	-74.0648226
Universidad Adventista de Colombia	6.2402556	-75.6081967
Universidad Antonio Nariño	4.649878	-74.082473
Universidad Autónoma de Bucaramanga	7.1174534	-73.1052006
Universidad Autónoma de Colombia	4.5985276	-74.0723951
Universidad Autónoma de Las Américas	4.8070461	-75.7624043
Universidad Autónoma del Caribe	11.0041905	-74.8235813
Universidad Autónoma de Manizales	5.0679844	-75.503073
Universidad Autónoma de Occidente	3.3537488	-76.5217361
Universidad Autónoma Latinoamericana	6.2510122	-75.5729794
Universidad Bellas Artes	6.2457127	-75.562798
Universidad Católica de Colombia	4.6343496	-74.0665664
Universidad Católica del Norte	6.6583103	-75.4471308
Universidad Católica del Oriente	6.1502434	-75.3664488
Universidad Católica de Manizales	5.0601744	-75.4873758
Universidad Católica Popular del Risaralda	4.8049712	-75.7249483
Universidad Central	4.6056127	-74.0686655
Universidad Central del Valle del Cauca	4.0629246	-76.1984044
Universidad CES	6.208537	-75.553059
Universidad Cooperativa de Colombia	4.1167395	-73.6087829
Universidad de América Bogotá	4.6021443	-74.063459
Universidad de Antioquia	6.2669533	-75.5691113
Universidad de Antioquía	6.2669533	-75.5691113
"Universidad de Bogotá ""Jorge Tadeo Lozano"""	4.606834	-74.0677997
Universidad de Caldas	5.0559546	-75.4928883
Universidad de Cartagena	10.425685	-75.5497015
Universidad de Ciencias Aplicadas y Ambientales (UDCA)	4.6817124	-74.0995475
Universidad de Córdoba	8.7879149	-75.8580158
Universidad de La Amazonia	1.6203274	-75.6050684
Universidad de La Guajira	11.5137141	-72.869363
Universidad de La Sabana	4.8615787	-74.0325368
Universidad de La Salle	4.6446017	-74.0595252
Universidad del Atlántico	11.0199172	-74.871631
Universidad del Cauca	2.4409944	-76.6048862
Universidad del Magdalena	11.225837	-74.186862
Universidad del Norte	11.0194794	-74.8504209
Universidad de Los Andes	4.6014855	-74.0664457
Universidad de Los Llanos	4.0723717	-73.5814967
Universidad del Quindío	4.5539405	-75.6602179
Universidad del Rosario	4.6001576	-74.0734574
Universidad del Sinú	8.7671218	-75.8849401
Universidad del Tolima	5.0074036	-74.4704607
Universidad del Valle del Cauca	3.3759439	-76.5333902
Universidad de Manizales	5.0767257	-75.5202797
Universidad de Medellín	6.2306657	-75.610316
Universidad de Nariño	1.2315202	-77.2935323
Universidad de Pamplona	7.3859456	-72.6499953
Universidad de San Buenaventura	4.7422919	-74.0461094
Universidad de San Buenaventura Medellin	6.2545849	-75.5732311
Universidad de Sucre	9.3154967	-75.3895475
"Universidad Distral ""Francisco José de Caldas"""	4.6281349	-74.0653932
Universidad EAFIT	6.199548	-75.57934
Universidad El Bosque	4.7114439	-74.0323698
Universidad Externado de Colombia	4.5953562	-74.0685881
Universidad Francisco de Paula Santander	7.8991649	-72.4874894
Universidad ICESI	3.3418848	-76.5307366
Universidad INCCA de Colombia	4.611525	-74.072597
Universidad Industrial de Santander	7.070254	-73.8512792
Universidad La Gran Colombia	4.5989383	-74.0736157
Universidad Libre de Colombia	4.594805	-74.075549
Universidad Mariana	1.223827	-77.283342
Universidad Metropolitana	10.993025	-74.813508
Universidad Militar Nueva Granada	4.6828756	-74.0421648
Universidad Nacional Abierta y a Distancia	4.5854329	-74.0975768
Universidad Nacional de Colombia	4.6381938	-74.0840464
Universidad Pedagogica Nacional	4.6581978	-74.0595097
Universidad Pedagógica y Tecnológica de Colombia	5.551979	-73.356654
Universidad Piloto de Colombia	4.632502	-74.0653445
Universidad Pontificia Bolivariana	6.2425369	-75.589239
Universidad Popular del Cesar	10.4491053	-73.2621614
Universidad Santiago de Cali	3.390851	-76.551167
Universidad Santo Tomás	4.638186	-74.06416
Universidad Sergio Arboleda	4.6609476	-74.0598061
Universidad Surcolombiana	2.9419992	-75.2985214
"Universidad Tecnológica del Choco ""Diego Luis Cordoba"""	5.6812114	-76.6461683
Universidad Tecnológica de Pereira	4.7936485	-75.6891025
Instituto Tecnológico de Costa Rica	9.857247	-83.912313
Universidad Adventista de Centro América	10.0329375	-84.2165995
Universidad Autónoma de Centro América	9.9186542	-84.0243977
Universidad Autonoma Monterrey	9.9348236	-84.0641856
Universidad Braulio Carrillo	9.9363589	-84.092378
Universidad Católica Anselmo Llorente	9.9632983	-84.040037
Universidad Central	10.01938	-84.2109749
Universidad de Cartago Florencio del Castillo	9.8584307	-83.9175729
Universidad de Costa Rica	9.9023626	-83.6707463
Universidad de Iberoamérica	9.9615086	-84.0644779
Universidad de La Salle	9.931333	-84.108862
Universidad del Turismo	9.9360864	-84.0963453
Universidad de San José	9.9069569	-84.0515154
Universidad Empresarial	9.9283114	-84.0592222
Universidad Estatal a Distancia	9.9338769	-84.0620225
Universidad Fidélitas	9.9915656	-84.1435792
Universidad Fundepos Alma Mater	9.9493912	-84.110561
Universidad Hispanoamericana	9.9922754	-84.1126707
Universidad Internacional de las Américas	9.935544	-84.0674231
Universidad Isaac Newton	9.9369979	-84.0914006
Universidad Latina de Costa Rica	9.9850763	-84.1088761
Universidad Latinoamericana de Ciencia y Tecnología	9.9412355	-84.0774429
Universidad Libre de Costa Rica	9.932099	-84.067863
Universidad Metropolitana Castro Carazo	9.934304	-84.075915
Universidad Nacional	9.9986861	-84.1111858
Universidad para la Cooperación Internacional	9.938502	-84.061575
Universidad San Juan de la Cruz	9.9985029	-84.1290549
Universidad San Juan de la Cruz	9.9985029	-84.1290549
Universidad San Marcos	9.935182	-84.073629
Universidad Santa Paula	9.9096048	-84.0204468
Universidad Veritas	9.925783	-84.06456
University for Peace	9.9218089	-84.2777377
"Instituto Superior Minero Metalúrgico ""Dr. Antonio Núñez Jiménez"""	20.6655961	-74.9560275
Instituto Superior Politécnico José Antonio Echeverría	23.0549187	-82.4159963
Universidad Central de Las Villas	22.4367449	-79.9006248
Universidad de Camagüey	21.387429	-77.8846028
Universidad de Ciego de Avila	21.8848964	-78.6917639
Universidad de Cienfuegos	22.1725622	-80.450542
Universidad de Granma	20.2805459	-76.725217
Universidad de Holguín	20.8955763	-76.2395862
Universidad de La Habana	23.1368405	-82.3815061
Universidad de Matanzas Camilo Cienfuegos	23.0357732	-81.5095795
Universidad de Oriente	20.043494	-75.8172668
Universidad de Pinar del Río	22.4144206	-83.6846477
"Universidad Pedagógica ""José Martí"", Camagüey"	21.3919319	-77.8860316
Universidade Jean Piaget de Cabo Verde	14.9217298	-23.5384333
Americanos College	35.169473	33.359957
Cyprus College	34.6791708	33.0253004
Cyprus International Institute of Management (CIIM)	35.1533219	33.3831204
Cyprus International University	35.2216641	33.4182136
Cyprus University of Technology	34.675141	33.044167
Eastern Mediterranean University	35.1423793	33.9116479
European University Cyprus	35.1595228	33.3386192
European University of Lefke	35.1300189	32.8304816
Frederick University	34.6958349	33.0160846
Girne American University	35.333249	33.27529
Intercollege	35.16582	33.314438
Near East University	35.2290124	33.3246763
Open University of Cyprus	35.1130681	33.3774119
The CTL Eurocollege	34.6966721	33.033148
University of Cyprus	35.1457479	33.4119314
University of Nicosia	35.16582	33.314438
"Academy of Performing Arts, Film and TV Fakulty"	50.0816442	14.4132685
Anglo-American University	50.0898981	14.4090112
Brno University of Technology	49.20172	16.6033168
Cevro Institut College	50.0809219	14.4222062
Charles University Prague	50.0871106	14.4234889
Czech Technical University of Prague	50.1030364	14.3912841
Czech University of Agriculture Prague	50.130001	14.373443
Masaryk University	49.1986299	16.605384
Mendel University of Agriculture and Forestry	49.2098917	16.6161905
Palacky University	49.5954268	17.2600152
Prague College	50.0785735	14.4401135
Prague Institute of Chemical Technology	50.103301	14.389611
Prague International University	50.0569407	14.3278318
Silesian University	49.9388228	17.8981058
Technical University of Liberec	50.7729964	15.0744645
Technical University of Mining and Metallurgy Ostrava	49.8336826	18.1636092
Tiffin University Prague	50.0871106	14.4234889
Tomas Bata University in Zlin	49.2229463	17.6669152
University of Economics Prague	50.0842288	14.4412041
University of Education Hradec Kralove	50.2089385	15.8304868
University of Jan Evangelista Purkyne	50.665419	14.025383
University of New York in Prague	50.0735058	14.4339937
"University of Northern Virginia, Prague Campus"	50.0871106	14.4234889
University of Ostrava	49.8271023	18.2624559
University of Pardubice	50.04816	15.7693999
University of South Bohemia	48.9773099	14.4478813
University of Veterinary and Pharmaceutical Science	49.2177859	16.597831
University of West Bohemia	49.723644	13.351554
"AKAD Hochschulen für Berufstätige, Fachhochschule Leipzig"	51.3378393	12.3746318
Albert-Ludwigs-Universität Freiburg	47.9935441	7.8459496
Alice-Salomon-Fachhochschule für Sozialarbeit und Sozialpädagogik Berlin	52.5373728	13.6059983
Augustana Hochschule Neuendettelsau	49.2832871	10.7784577
Bauhaus Universität Weimar	50.9745958	11.3290373
Bayerische Julius-Maximilians-Universität Würzburg	49.7830083	9.9708462
Bergische Universität Gesamthochschule Wuppertal	51.2449746	7.1494262
BiTS - Business and Information Technology School gGmbH	51.38434	7.71909
Brandenburgische Technische Universität Cottbus	51.766987	14.32695
Carl von Ossietzky Universität Oldenburg	53.146873	8.1813171
Christian-Albrechts-Universität Kiel	54.3460549	10.1147022
Cologne Business School	50.9243991	6.9491369
Deutsche Hochschule für Verwaltungswissenschaften Speyer	49.31728	8.41624
Deutsche Sporthochschule Köln	50.9354425	6.8699071
Deutsche Telekom Fachhochschule Leipzig	51.312834	12.376058
"Deutsch-Ordens Fachhochschule Riedlingen, Hochschule für Wirtschaft"	48.1527	9.47428
DIPLOMA-Fachhochschule Ölsnitz/Vogtland	51.26635	9.96272
Duale Hochschule Baden-Württemberg	48.7823	9.17622
E.A.P. Europäische Wirtschaftshochschule Berlin	52.5241822	13.2892246
Eberhard-Karls-Universität Tübingen	48.5294782	9.043774
Ernst-Moritz-Arndt Universität Greifswald	54.0949309	13.3746831
Europa Fachhochschule Fresenius	50.2213598	8.2668539
Europäische Betriebswirtschafts-Akademie	48.1360421	11.524422
Europäische Fachhochschule	50.8340769	6.9055117
Europa-Universität Viadrina Frankfurt (Oder)	52.342151	14.5542827
European Business School Schloß Reichartshausen	50.0121286	8.0504752
European College of Liberal Arts	52.5842996	13.3937275
European Management School	49.995458	8.281165
"Evangelische Fachhochschule Berlin, Fachhochschule für Sozialarbeit und Sozialpädagogik"	52.42361	13.26155
Evangelische Fachhochschule Darmstadt	49.8738944	8.6275622
"Evangelische Fachhochschule Freiburg, Hochschule für Soziale Arbeit, Diakonie und Religionspädagogik"	47.9974232	7.8035778
"Evangelische Fachhochschule für Religionspädagogik, und Gemeindediakonie Moritzburg"	51.1571	13.68771
"Evangelische Fachhochschule für Sozialpädagogik der ""Diakonenanstalt des Rauhen Hauses"" Hamburg"	53.5549326	10.0711324
Evangelische Fachhochschule Hannover	52.3726633	9.8055505
Evangelische Fachhochschule Ludwigshafen Hochschule für Sozial- und Gesundheitswesen	49.4730952	8.4236009
Evangelische Fachhochschule Nürnberg	49.4510067	11.0601849
"Evangelische Fachhochschule Reutlingen-Ludwigsburg, Hochschule für Soziale Arbeit, Religionspädagogik und Diakonie"	48.883707	9.1960216
Evangelische Fachhochschule Rheinland-Westfalen-Lippe	51.4737799	7.2530443
Evangelische Hochschule für Soziale Arbeit Dresden (FH)	51.0522304	13.7600904
Fachhochschule Aachen	50.754799	6.096844
Fachhochschule Aschaffenburg	49.9723258	9.1619593
Fachhochschule Augsburg	48.3583307	10.9058189
"Fachhochschule Biberach, Hochschule für Bauwesen und Wirtschaft"	48.0942365	9.7879713
Fachhochschule Bielefeld	52.044595	8.493621
Fachhochschule Bingen	49.952215	7.925345
Fachhochschule Bochum	51.4477089	7.2708995
Fachhochschule Bonn-Rhein-Sieg	50.78007	7.182515
Fachhochschule Brandenburg	52.4116802	12.5369775
Fachhochschule Braunschweig/Wolfenbüttel	52.17666	10.54861
Fachhochschule Deggendorf	48.8293817	12.956353
Fachhochschule der Wirtschaft	51.7309971	8.7362874
Fachhochschule des Mittelstandes (FHM)	52.0176632	8.5337377
Fachhochschule Dortmund	51.5062233	7.4567986
Fachhochschule Düsseldorf	51.2473822	6.7916469
Fachhochschule Eberswalde	52.8326932	13.8167934
Fachhochschule Erfurt	50.9847913	11.0414951
Fachhochschule Flensburg	54.7746186	9.4500967
Fachhochschule Frankfurt am Main	50.13085	8.6935643
Fachhochschule für das öffentliche Bibliothekswesen Bonn	50.733948	7.0873131
Fachhochschule für die Wirtschaft	52.36627	9.77312
Fachhochschule für Oekonomie und Management (FOM)	51.4569854	7.0234659
Fachhochschule für Technik und Wirtschaft Berlin	52.4931991	13.5254557
"Fachhochschule Furtwangen, Hochschule für Technik und Wirtschaft"	48.0513994	8.2075838
Fachhochschule für Verwaltung und Rechtspflege Berlin	52.4854412	13.3378513
Fachhochschule für Wirtschaft Berlin	52.4854412	13.3378513
Fachhochschule Gelsenkirchen	51.5741991	7.027806
Fachhochschule Gießen-Friedberg	50.32989	8.75919
Fachhochschule Hamburg	53.5562029	10.0221324
Fachhochschule Hannover	52.3539633	9.7245098
Fachhochschule Heidelberg	49.413892	8.651052
"Fachhochschule Heilbronn, Hochschule für Technik und Wirtschaft"	49.1125357	9.7436181
"Fachhochschule Hildesheim/Holzminden/Göttingen, Hochschule für angewandte Wissenschaft und Kunst"	51.8119836	9.4505265
Fachhochschule Hof	50.3253404	11.9409205
Fachhochschule Jena	50.91829	11.56868
Fachhochschule Kaiserslautern	49.4469418	7.758312
"Fachhochschule Kempten, Hochschule für Technik und Wirtschaft"	47.71596	10.31383
Fachhochschule Kiel	54.3325316	10.1809815
Fachhochschule Koblenz	50.33604	7.56957
Fachhochschule Köln	50.9195381	6.967357
"Fachhochschule Konstanz, Hochschule für Technik, Wirtschaft und Gestaltung"	47.6676017	9.1717968
"Fachhochschule Landshut, Hochschule für Wirtschaft - Sozialwesen - Technik"	48.5560416	12.1975012
Fachhochschule Lausitz	51.72737	14.3187
Fachhochschule Lippe	52.01665	8.90504
Fachhochschule Lübeck	53.8369902	10.7004943
"Fachhochschule Ludwigshafen, Hochschule für Wirtschaft"	49.4730952	8.4236009
Fachhochschule Mainz	49.997157	8.279078
"Fachhochschule Mannheim, Hochschule für Sozialwesen"	49.4699789	8.4824234
"Fachhochschule Mannheim, Hochschule für Technik und Gestaltung"	49.4699789	8.4824234
Fachhochschule Merseburg	51.343856	11.976277
Fachhochschule München	48.1548093	11.5561072
Fachhochschule Münster	51.9683231	7.5953971
Fachhochschule Neubrandenburg	53.5557467	13.2473348
Fachhochschule Neu-Ulm	48.38045	10.00938
Fachhochschule Niederrhein	51.3166793	6.5706397
Fachhochschule Nordhausen	51.4976965	10.8097423
Fachhochschule Nordhessen	51.26635	9.96272
Fachhochschule Nordostniedersachsen	53.4776072	9.7046717
"Fachhochschule Nürtingen, Hochschule für Wirtschaft, Landwirtschaft und Landespflege"	48.6273793	9.3374823
"Fachhochschule Offenburg, Hochschule für Technik und Wirtschaft"	48.458828	7.942095
Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven	53.5479279	8.0882846
Fachhochschule Osnabrück	52.2824375	8.0249352
"Fachhochschule Pforzheim, Hochschule für Gestaltung, Technik und Wirtschaft"	48.8785888	8.7172797
Fachhochschule Potsdam	52.413689	13.0505434
Fachhochschule Ravensburg-Weingarten	47.811477	9.64897
Fachhochschule Regensburg	49.0165779	12.0711197
"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft"	48.4818401	9.1870738
"Fachhochschule Rosenheim, Hochschule für Technik und Wirtschaft"	47.8674365	12.1073065
"Fachhochschule Rottenburg, Hochschule für Forstwirtschaft"	48.4579762	8.9437972
Fachhochschule Schmalkalden	50.717416	10.463766
"Fachhochschule Schwäbisch Gmünd, Hochschule für Gestaltung"	48.79323	9.79377
"Fachhochschule Schwäbisch Hall, Hochschule für Gestaltung"	48.79323	9.79377
Fachhochschule Stralsund	54.3389309	13.0741226
"Fachhochschule Stuttgart, Hochschule der Medien"	48.7420025	9.1007593
"Fachhochschule Stuttgart, Hochschule für Technik"	48.7803251	9.1726453
"Fachhochschule Trier, Hochschule für Technik, Wirtschaft und Gestaltung"	49.76764	6.63043
"Fachhochschule Ulm, Hochschule für Technik"	48.409	9.997426
"Fachhochschule und Berufskollegs NTA, Prof.Dr. Grübler gemein. GmbH"	47.6934571	10.0375937
Fachhochschule Wedel	53.5783683	9.7281831
Fachhochschule Weihenstephan	48.39557	11.73078
"Fachhochschule Westküste, Hochschule für Wirtschaft und Technik"	54.195376	9.121792
Fachhochschule Wiesbaden	50.08083	8.2174
Fachhochschule Worms	49.634876	8.345133
Fachhochschule Würzburg - Schweinfurt	50.0428104	10.2183071
Fern-Fachhochschule Hamburg	53.5825171	10.0494811
Fernuniversität Gesamthochschule Hagen	51.3772385	7.4942025
Freie Kunst-Studienstätte Ottersberg	53.1065817	9.1633483
Freie Universität Berlin	52.4525264	13.2896787
Friedrich-Alexander Universität Erlangen-Nürnberg	49.5978804	11.0045507
Friedrich-Schiller Universität Jena	50.9295513	11.5898195
Georg-August Universität Göttingen	51.5408116	9.9374005
Georg-Simon-Ohm-Fachhochschule Nürnberg	49.4528375	11.0931824
Gustav-Siewerth-Akademie	47.6784	8.19805
Hafencity Universität Hamburg	53.5402253	10.0047076
Handelshochschule Leipzig	51.339842	12.350473
Heinrich-Heine Universität Düsseldorf	51.1888113	6.794503
Hertie School of Governance	52.5125702	13.3892893
Hochschule Albstadt-Sigmaringen	48.0878999	9.2398534
"Hochschule Anhalt (FH), Hochschule für angewandte Wissenschaften"	51.7547345	11.9681861
Hochschule Bremen	53.0726354	8.7938194
Hochschule Bremerhaven	53.53977	8.58205
Hochschule Coburg	50.2650225	10.9521426
Hochschule Darmstadt	49.8672694	8.6381765
Hochschule Esslingen	48.7380582	9.3109725
Hochschule Fulda	50.5653564	9.6874598
"Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie"	50.1329541	8.6808203
Hochschule für Berufstätige Rendsburg	52.3752381	9.7423249
Hochschule für Internationales Management	49.38404	8.68007
Hochschule für Jüdische Studien Heidelberg	49.41004	8.70147
Hochschule für Philosophie München	48.1488715	11.5835259
Hochschule für Politik (HFP)	48.1470331	11.5626036
Hochschule für Technik und Wirtschaft des Saarlandes	49.2357768	6.9756908
Hochschule für Technik und Wirtschaft Dresden (FH)	51.0375108	13.7351423
Hochschule für Technik und Wirtschaft Karlsruhe	49.015666	8.389606
"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)"	51.314098	12.3729009
"Hochschule Harz, Hochschule für angewandte Wissenschaften (FH)"	51.8272352	10.7597562
Hochschule Magdeburg-Stendal (FH)	52.14198	11.674532
Hochschule Mittweida (FH)	50.9874599	12.9730216
Hochschule Vechta	52.7209126	8.2941199
"Hochschule Wismar, Fachhochschule für Technik, Wirtschaft und Gestaltung"	53.8910066	11.4445705
Hochschule Zittau/Görlitz (FH)	50.8934193	14.8044634
Humboldt Universität Berlin	52.517883	13.3936551
HWP - Hamburger Universität für Wirtschaft und Politik	53.5660892	9.9837264
Internationale Fachhochschule Aalen	48.8377714	10.0736154
Internationale Fachhochschule Bad Honnef	50.6419617	7.2287989
Internationales Hochschulinstitut Zittau	50.89594	14.80546
International School of Management ISM Dortmund	51.48905	7.4057
"International School of New Media, University of Lübeck"	53.839027	10.708696
International University in Germany	49.0065504	8.3944408
Jacobs University Bremen	53.1677169	8.6542654
Johannes-Gutenberg Universität Mainz	49.9926403	8.2415552
Johann Wolfgang Goethe Universität Frankfurt am Main	50.1270675	8.6677635
Justus Liebig Universität Gießen	50.58052	8.6780201
Karlshochschule International University	49.0065504	8.3944408
Katholische Fachhochschule Berlin (KFB)	52.4882347	13.534097
"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege"	48.00385	7.85747
Katholische Fachhochschule Mainz	49.9971507	8.2535604
Katholische Fachhochschule Norddeutschland	52.2824375	8.0249352
Katholische Fachhochschule Nordrhein-Westfalen	50.9531335	6.9644627
Katholische Hochschule für Soziale Arbeit Saarbrücken	49.2357768	6.9756908
Katholische Stiftungsfachhochschule München	48.1324444	11.601647
Katholische Universität Eichstätt	48.8887085	11.1900219
